mundane	למרות המשימות המשרדיות **השגרתיות**, היא מצאה שמחה בשגרה הפשוטה.
mutual	האהבה וההערכה **ההדדיות** שלהם היוו את הבסיס לנישואים חזקים.
namely	היא נהנתה מספורי חורף רבים, **כלומר** סקי והחלקה על קרח.
nausea	הריח הכימי החזק גרם **לבחילה** מיידית ולסחרחורת.
negate	מעשיו הטובים לא יכולים **לשלול** את כל הנזק שהוא גרם.
negligent	הנהג **הרשלני** גרם לתאונה כשהתעלם מרמזורים.
nonetheless	הפרויקט נתקל במכשולים רבים; **למרות זאת**, הצוות השלים אותו בהצלחה.
notable	התרומה **הראויה לציון** שלה למדע הקנתה לה הכרה בינלאומית.
notably	פירות רבים, **בייחוד** תפוחים ותפוזים, מכילים ויטמינים חשובים לבריאות.
noted	הסופרת **הידועה** נתנה הרצאה מרתקת על כתיבתה.
nurture	הורים צריכים **לטפח** את הכישרונות של ילדיהם ולעודד את התפתחותם.
nutrient	דגים מכילים **חומרים** מזינים חשובים כמו חומצות שומן אומגה 3 לבריאות.
oblige	הכללים החדשים **מחייבים** את העובדים להשתתף בהדרכת בטיחות.
obsolete	המחשב הישן ההוא **מיושן** לחלוטין כיום ואינו פועל.
offset	הרווחים של החברה עוזרים **לקזז** את ההפסדים מהאגף החדש.
ordinarily	היא **בדרך כלל** מתעוררת מוקדם, אבל היום ישנה עד הצהריים.
orient	לקח לו כמה דקות **להתמצא** אחרי שהגיע.
originate	המסורת **התחילה** לפני מאות שנים וממשיכה עד היום.
outrage	ההחלטה הבלתי הוגנת של השופט עוררה **זעם** בקרב האוהדים והשחקנים.
outweigh	היתרונות של המערכת החדשה **עולים על** העלויות הראשוניות.
overdue	הספרייה שלחה הודעה שהספר שלי **עבר את מועד ההחזרה** שלו.
overlooked	**לא הבחנתי** בפרט החשוב הזה כשקראתי אותו לראשונה.
overwhelm	נראה היה שכמות המשימות האדירה **מציפה** אותה.
particle	**חלקיק** אבק בודד שריחף בקרן השמש משך את תשומת ליבה.
particulars	היא ביקשה את **פרטי** החוזה לפני החתימה.
perceive	הוא הצליח **להבחין** ברמז העדין של עצב בחיוך שלה.
persuasion	באמצעות **שכנוע** עדין, היא שכנעה אותו לשקול מחדש את החלטתו.
persuasive	הטיעון **המשכנע** שלו שכנע בהצלחה את הוועדה לגבי ההצעה.
physician	**הרופא** בדק את המטופל ביסודיות לפני האבחנה.
pivot	הדלת מסתובבת על **ציר** ונפתחת לשני הכיוונים.
plunge	הוא שאף אוויר עמוק והחליט **לצלול** למים.
pollutant	המפעל שחרר **מזהם** מסוכן שזיהם את המים.
portray	הסרט התיעודי **מתאר** את חייו של אדם רגיל.
pose	פקקי תנועה כבדים **מהווים** סיכון בטיחותי חמור להולכי רגל.
posture	**יציבה** נכונה בישיבה ליד השולחן מונעת כאבי גב.
potent	התרופה **החזקה** הזו יכולה להירשם רק על ידי רופאים.
potter	**הקדר** עיצב את החימר הרטוב על האובניים המסתובבים.
pottery	ארכיאולוגים גילו **קדרות** עתיקה קבורה עמוק מתחת לכפר הישן.
poverty-stricken	המשפחה **מוכת העוני** נזקקה לעזרה בתשלום שכר הדירה והמזון.
precedent	בית המשפט קבע **תקדים** כשפסק שלכולם יש זכויות שוות.
preceding	הפרק החדש מסביר מה קרה בפרק **הקודם**.
predictive	המודלים **החיזויים** עזרו לצוות לחזות דפוסי מזג אוויר בדייקנות.
predominantly	העיר שלנו היא **בעיקר** צרפתית, אם כי אנשים מדברים גם אנגלית.
prescribe	הרופא **ירשום** אנטיביוטיקה לטיפול בדלקת האוזניים שלך.
prescription	אספתי את **המרשם** שלי מבית המרקחת הבוקר.
presently	היא עובדת **כעת** כיועצת בחברת הייטק.
prevalent	חרדה היא בעיה נפשית **נפוצה** בקרב מתבגרים כיום.
probation	**תקופת המבחן** שלו תסתיים לאחר שלושה חודשי העסקה.
proclaim	מנהל בית הספר **יכריז בפומבי** על יום שישי כיום מיוחד למשחקי חוץ.
profound	לסרט הייתה השפעה **עמוקה** על האופן שבו היא ראתה את העולם.
profoundly	הספר שלה שינה **עמוקות** את הבנת האנשים לגבי בריאות הנפש.
prone	חלק מהאנשים **נוטים** לקבל פצעי קור בחורף.
prospective	סטודנטים **עתידיים** יכולים לסייר בקמפוס בבוקר יום שבת.
prosperity	**השגשוג** של החברה גדל אחרי שהתרחבה לאירופה.
prosperous	הסוחר **המשגשג** החזיק נכסים ברחבי העיר.
provided that	נצא לקמפינג **בתנאי** שמזג האוויר יישאר שמשי.
proximity	**קרבת** הדירה לרכבת התחתית הופכת אותה לאטרקטיבית.
punctuation	**פיסוק** נכון הופך משפטים לקלים יותר להבנה ולקריאה.
pursuit	**מרדף** המשטרה אחר הגנב הסתיים כשהוא פנה מעבר לפינה.
quantify	קשה **לכמת** כמה אושר המוזיקה מביאה לאנשים.
ratify	הוועדה חייבת **לאשרר** את כללי הבטיחות החדשים לפני שייכנסו לתוקף.
rationalize	הוא **הצדיק** את אכילת הקינוח באמירה שהוא ראוי לפינוק.
readily	היא הסכימה **ללא קושי** לעזור בפרויקט בעבודה.
reap	חקלאים **קוצרים** את היבולים שלהם בסתיו לפני שהחורף מגיע.
rear	יציאת החירום נמצאת בחלק **האחורי** של הבניין.
recession	במהלך **המיתון**, אנשים רבים איבדו את מקומות העבודה ואת החסכונות שלהם.
recipient	**נמען** המלגה הרגיש אסיר תודה על ההזדמנות.
recollection	**הזיכרון** שלי מאותו היום מטושטש אחרי כל כך הרבה שנים.
redeem	הגיבור עבד קשה כדי **לגאול** את עצמו אחרי שבגד בחבריו הקרובים ביותר.
refuge	ציפורים מוצאות **מקלט** בשיחים סבוכים בזמן סערות ומזג אוויר גרוע.
reign	במהלך **שלטונו**, המלך בנה טירות רבות ברחבי הממלכה.
reincarnation	במשחק הווידאו, **גלגול נשמות** איפשר לדמות להתחיל מחדש עם כוחות חדשים.
reliance	**הסתמכות** החברה על נפט גרמה לה להתקשות בזמן ירידות מחירים.
reluctant	הוא היה **מסויג** מלהודות בטעותו גם כשעומת עם כך.
renovate	הם החליטו **לשפץ** את הבית הישן כדי להעלות את ערכו.
repressive	המלך **המדכא** בסיפור העניש כל מי שהעז לבקר אותו.
resourceful	מנהל **בעל תושייה** יכול לפתור בעיות עם כלים מוגבלים.
riddle	פתרון **החידה** דרש חשיבה זהירה על כל רמז.
ridicule	ילדים לעולם לא צריכים **ללעוג** לאחרים על היותם שונים או מוזרים.
rigid	הכללים **הנוקשים** בבית הספר לא השאירו מקום ליצירתיות של התלמידים.
robust	מערכת חיסונית **איתנה** עוזרת לגוף להילחם בזיהומים.
rodent	עכברים וחולדות הם **מכרסמים** נפוצים שחיים בקרבת יישובי אדם.
sake	היא חסכה כסף כל חודש **למען** קניית מכונית חדשה.
sanctuary	**המקדש** העתיק הכיל תבליטים מפורטים ואוצרות שמבקרים עדיין חוקרים כיום.
saturated	הספוג היה כל כך **רווי** עד שטפטף מים על הרצפה.
saw	הוא השתמש **במסור** כדי לחתוך את לוחות העץ לחתיכות קטנות יותר.
scope	**היקף** הפרויקט גדל מעבר למה שמישהו ציפה.
score	השתמש בסכין כדי **לחרוץ** את הבשר לפני הבישול.
secular	למדינה יש ממשלה **חילונית** שמתייחסת לכל מערכת אמונה באופן שווה.
sedative	הרופא נתן לו **סם הרגעה** כדי לעזור לו להירגע לפני הניתוח.
seek, sought	הם **חיפשו** מחסה מהגשם בתוך מערה סמוכה.
segregation	החקלאי השתמש **בהפרדה** כדי להרחיק חיות חולות מהעדר הבריא.
seismic	הפעילות **הססמית** התגברה והזהירה מפני רעידת אדמה אפשרית.
seizure	למטופל היה **התקף** והוא נזקק לטיפול רפואי מיידי.
seldom	היא הולכת למסעדות **לעיתים רחוקות** כי היא מעדיפה לבשל בבית.
self-indulgence	אכילת קינוח בכל יום הייתה סוג של **פינוק עצמי** שהיא נהנתה ממנו.
severity	**חומרת** הפציעה שלה גרמה לכך שנזקקה לניתוח באופן מיידי.
silkworm	**תולעי המשי** טוות פקעות שנקצרות לייצור חוט משי.
skyrocket	לאחר ההמלצה של הסלבריטי, המכירות **האמירו** מעבר לציפיות.
