יחידה	#	מילה מנוקדת	מילה	שורש	מוצא	סטטוס	מקורות	הערה
10	149	כִּדְבָעֵי	כדבעי	כדבעי	ויקינתונים (CC0)	אומת			L492020
10	150	אִתְרַע מַזָּלוֹ	אתרע מזלו	אתרע-מזלו	ספריא · נחלת הכלל	שוכתב		הוחזר בסבב 1 · הופרך בהפרכת-המכהן ונכתב מחדש	Responsa of Rema 75:3 (Sheelot uTeshuvut Remah, Warsaw, 1883 [he])
10	151	בּוּקֵי סְרִיקֵי	בוקי סריקי	בוקי-סריקי	ספריא · נחלת הכלל	שוכתב			Tosafot on Bava Batra 7a:4:1 (Vilna Edition [he])
10	152	בְּרֵישׁ גַּלֵּי	בריש גלי	בריש-גלי	ספריא · נחלת הכלל	שוכתב			Zera Kodesh, On Torah, Beshalach 6 (1405 [he])
10	153	אַלִּיבָּא דְּ	אליבא ד	אליבא	ספריא · נחלת הכלל	אומת			Tosafot Rid on Shabbat 4b:1 (Tosafot Rid [he])
10	154	שׁוּר	שור	שור	ויקינתונים (CC0)	אומת			L68279
10	155	טַס	טס	טסס	ויקינתונים (CC0)	אומת		הוחזר בסבב 1 · אומת בהפרכת-המכהן	L211474
10	156	זוֹג	זוג	זוג	ויקינתונים (CC0)	אומת			L65034
10	157	חֵלֶב	חלב	חלב	ויקינתונים (CC0)	אומת			L210917
10	158	גֶּבֶר	גבר	גבר	ויקינתונים (CC0)	אומת			L206038
10	159	מַסָּה	מסה	מסה	ויקינתונים (CC0)	אומת			L79307
10	160	כְּרוּב	כרוב	כרוב	ויקינתונים (CC0)	אומת			L65834
10	161	יוֹבֵל	יובל	יבל	ויקינתונים (CC0)	אומת			L65543
10	162	עֲנָק	ענק	ענק	ויקינתונים (CC0)	אומת			L67283
10	163	אֲחַשְׁדַּרְפָּן	אחשדרפן	אחשדרפנ	ויקינתונים (CC0)	אומת			L75266
10	164	אַחְלָמָה	אחלמה	אחלמה	ויקינתונים (CC0)	אומת			L63848
10	165	מוּרְסָה	מורסה	מורסה	ויקינתונים (CC0)	אומת			L78905
10	166	רַחַת	רחת	רחת	ויקינתונים (CC0)	שוכתב		הוחזר בסבב 1 · הופרך בהפרכת-המכהן ונכתב מחדש	L81975
10	167	סוּדָר	סודר	סודר	ויקינתונים (CC0)	שוכתב			L215217
10	168	קֵבָה	קבה	קבה	ויקינתונים (CC0)	שוכתב			L81415
10	169	אַפַּדָּן	אפדן	אפדנ	ויקינתונים (CC0)	אומת			L75847
10	170	כְּלִיב	כליב	כליב	ויקינתונים (CC0)	שוכתב			L78432
10	171	חֵלֶק הָאֲרִי	חלק הארי	חלק-הארי	ספריא · נחלת הכלל	שוכתב			Teshuvot haRashba part V 293:2 (Vilna, 1885 [he])
10	172	הִפִּיל עָלָיו אֶת חִתָּתוֹ	הפיל עליו את חתתו	הפיל-עליו-את-חיתתו	ספריא · נחלת הכלל	אומת			Etz Yosef on Kohelet Rabbah 6:10:1:6 (Midrash Rabbah, with Etz Yosef, Warsaw, 1867 [he])
10	173	נִטַּל עֻקְצוֹ	נטל עקצו	ניטל-עוקצו	ספריא · נחלת הכלל	אומת			Mishnah Sukkah 3:6 (Torat Emet 357 [he])
10	174	בִּזְעֵיר אַנְפִּין	בזעיר אנפין	בזעיר-אנפין	ספריא · נחלת הכלל	אומת			Pri Etz Chaim, Gate of the Recitation of the Shema 23:3 (Pri Etz Chaim [he])
10	175	שִׁירַת הַבַּרְבּוּר	שירת הברבור	שירת-הברבור	⚠ דרוש מקור	אומת			שירה
10	176	תַּשׁ כֹּחוֹ	תש כחו	תש-כוחו	ספריא · נחלת הכלל	שוכתב			Rashi on Bereshit Rabbah 36:4:3 (Midrash Rabbah, Vilna, 1878 [he])
10	177	נִבֵּל אֶת פִּיו	נבל את פיו	ניבל-את-פיו	ספריא · נחלת הכלל	אומת			Chidushei Agadot on Yevamot 63b:8 (Vilna Edition [he])
10	178	הֵשִׁיב פָּנָיו רֵיקָם	השיב פניו ריקם	השיב-פניו-ריקם	ספריא · נחלת הכלל	אומת			Shivchei HaBesht 21:1 (Shivchei HaBesht, Kopyst 1815 [he])
10	179	גַּבְהוּת לֵב	גבהות לב	גבהות-לב	ספריא · נחלת הכלל	אומת			Derekh Chayyim 3:2:14 (Derech Chaim, with footnotes and annotations by Rabbi Yehoshua D. Hartman, Machon Yerushalyim, 2005-2010 [he])
10	180	בָּא אֶל קִצּוֹ	בא אל קצו	בא-אל-קיצו	ספריא · נחלת הכלל	שוכתב			Sermons Unto My People, The Three Festivals 14:35 (Derashot El Ami, Jerusalem 1936 [he])
10	181	אֵין לוֹ דּוֹרֵשׁ	אין לו דורש	אין-לו-דורש	ספריא · נחלת הכלל	אומת			Shoel uMeshiv Mahadura II 2:5:5 (Lemberg, 1865-1890 [he])
10	182	אֵין לוֹ זֵכֶר	אין לו זכר	אין-לו-זכר	ספריא · נחלת הכלל	אומת			Rashi on Taanit 25b:1:2 (Vilna Edition [he])
10	183	בָּא בְּצֵל קוֹרָתוֹ	בא בצל קורתו	בא-בצל-קורתו	ספריא · נחלת הכלל	אומת			Responsa Chatam Sofer, Even HaEzer 2:131:35 (Pressburg, 1855-1864 [he])
10	184	בָּא כְּשֶׁמֶן בְּעַצְמוֹתָיו	בא כשמן בעצמותיו	בא-כשמן-בעצמותיו	ספריא · נחלת הכלל	אומת			Malbim on Psalms 109:18:1 (On Your Way [he])
10	185	הָיָה לְאֵל יָדוֹ	היה לאל ידו	היה-לאל-ידו	ספריא · נחלת הכלל	אומת			Metzudat David on II Samuel 12:11:2 (On Your Way [he])
10	186	הִקְבִּיל אֶת פָּנָיו	הקביל את פניו	הקביל-את-פניו	ספריא · נחלת הכלל	שוכתב			Darkhei Moshe, Yoreh De'ah 240:2:1 (Tur Yoreh Deah, Vilna, 1923 [he])
10	187	חָשַׁק שְׂפָתָיו	חשק שפתיו	חשק-שפתיו	⚠ דרוש מקור	שוכתב			חושק שפתים
10	188	בֵּית מִדּוֹת	בית מדות	בית-מידות	ספריא · נחלת הכלל	אומת			Metzudat David on Jeremiah 22:14:1 (On Your Way [he])
10	189	דִּבֵּר גְּבוֹהָה גְּבוֹהָה	דבר גבוהה גבוהה	דיבר-גבוהה-גבוהה	ספריא · נחלת הכלל	אומת		הוחזר בסבב 1 · אומת בהפרכת-המכהן	Haamek Davar on Exodus 20:19:2 (Sefer Torat Elohim, Vilna 1879 [he])
10	190	דִּבֵּר עַל לִבּוֹ	דבר על לבו	דיבר-על-ליבו	ספריא · נחלת הכלל	שוכתב			Midrash Shmuel on Avot 3:7:5 (Midrash Shmuel, Warsaw, 1876 [he])
10	191	כָּבַשׁ אֶת יִצְרוֹ	כבש את יצרו	כבש-את-יצרו	ספריא · נחלת הכלל	אומת			Mesillat Yesharim 1:10 (Sefaria Vocalized Edition [he])
10	192	עֲקֵב אָכִילֵס	עקב אכילס	עקב-אכילס	ויקינתונים (CC0)	אומת			L80580
10	193	עָמַד עַל דַּעְתּוֹ	עמד על דעתו	עמד-על-דעתו	ספריא · נחלת הכלל	אומת			Yefeh To'ar on Shemot Rabbah 6:1:2 (Midrash Rabbah, Vilna, 1878 [he])
10	194	נַהַנְתָּן	נהנתן	הנה	ויקינתונים (CC0)	אומת			L214207
10	195	נְסֹרֶת	נסרת	נסר	ויקינתונים (CC0)	שוכתב			L214757
10	196	אָסִיף	אסיף	אספ	ויקינתונים (CC0)	שוכתב			L75813
10	197	בְּנָקֵל	בנקל	קלל	ספריא · נחלת הכלל	שוכתב			Likutei Moharan 56:6:1 (Likutei Moharan - rabenubook.com [he])
10	198	גַּבְשׁוּשִׁי	גבשושי	גבש	ויקינתונים (CC0)	שוכתב			L206043
10	199	גַּת	גת	גת	ויקינתונים (CC0)	שוכתב			L64591
10	200	הִגִּיעַ לְפִרְקוֹ	הגיע לפרקו	הגיע-לפרקו	ספריא · נחלת הכלל	שוכתב			Lechem Shamayim on Mishnah Sotah 4:4:3 (Jerusalem, 1978 [he])
10	201	הִכְפִּישׁ	הכפיש	כפש	ויקינתונים (CC0)	שוכתב			L208133
10	202	הִלְבִּין אֶת פָּנָיו	הלבין את פניו	הלבין-את-פניו	ספריא · נחלת הכלל	שוכתב			Sha'arei Teshuvah 1:44 (Sefaria Vocalized Edition [he])
10	203	הֵסִית	הסית	סות	ויקינתונים (CC0)	שוכתב			L208323
10	204	הֶעֱלָה מִתְּהוֹם הַנְּשִׁיָּה	העלה מתהום הנשיה	העלה-מתהום-הנשיה	ויקיטקסט · נחלת הכלל	שוכתב			תענוגות ושעשועים
10	205	הֶרֶף עַיִן	הרף עין	הרף-עין	ספריא · נחלת הכלל	שוכתב			Penei Moshe on Jerusalem Talmud Berakhot 1:1:15:2 (1536 [he])
10	206	הַשָּׂגָה	השגה	נשג	ויקינתונים (CC0)	שוכתב			L77464
10	207	חָשַׁק אֶת שִׁנָּיו	חשק את שניו	חשק-את-שניו	לפי מילה: ויקינתונים · צורה (CC0) + ויקינתונים · כתיב מלא/חסר (CC0)	שוכתב			חשק=L210900 שניו=L211695
10	208	יָדוֹ לֹא הָיְתָה מַשֶּׂגֶת	ידו לא היתה משגת	ידו-לא-היתה-משגת	ספריא · נחלת הכלל	שוכתב			Rashi on Arakhin 30b:20:1 (Vilna Edition [he])
10	209	יִשֵּׁר אֶת הַהֲדוּרִים	ישר את ההדורים	ישר-את-ההדורים	⚠ דרוש מקור	שוכתב			ערך: ישר את ההדורים
10	210	לֹא הָיְתָה לוֹ יָד בַּדָּבָר	לא היתה לו יד בדבר	לא-היתה-לו-יד-בדבר	ספריא · נחלת הכלל	שוכתב			Metzudat David on I Kings 1:26:1 (On Your Way [he])
10	211	לוּלְיָנִי	לוליני	לוליני	ויקינתונים (CC0)	שוכתב			L212342
10	212	מִגְדַּל קְלָפִים	מגדל קלפים	מגדל-קלפים	ויקיטקסט · נחלת הכלל	שוכתב			היום שאחרי המשבר/חלק ראשון: אפקט 'הפרפר המפוטר'
10	213	מְקֻרְזָל	מקרזל	קרזל	ויקינתונים (CC0)	שוכתב			L213745
10	214	עָנֹג	ענג	ענג	ויקינתונים (CC0)	שוכתב			L216094
10	215	פִּיֵּס	פיס	פיס	ויקינתונים (CC0)	שוכתב			L80846
10	216	פָּסַע	פסע	פסע	ויקינתונים (CC0)	שוכתב			L217050
10	217	קָצְרָה יָדוֹ מֵהוֹשִׁיעַ	קצרה ידו מהושיע	קצרה-ידו-מהושיע	ספריא · נחלת הכלל	שוכתב			Menorat HaMaor, xiv; On Contentment, Accounts of the pious ones 7 (Menorat HaMaor, Alnakawa, H.G. Enelow ed. N.Y. 1929-1934 [he])
10	218	תְּבוּסְתָנוּת	תבוסתנות	בוס	ויקינתונים (CC0)	שוכתב			L219960
2	204	הִסְלִים	הסלים	סלמ	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L208329 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	209	מֵרֵט אֶת עֲצַבָּיו	מרט את עצביו	מרט-את-עצביו	לפי מילה · CC0 / נחלת הכלל	ממתין		תוספת ממילות הפער · מרט=L213832 · עצביו=L80570 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	210	הִתְמַקֵּחַ	התמקח	מקח	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L209773 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	211	מִרְקָם	מרקם	רקמ	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L66553 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	212	תְּלוּלִית	תלולית	תלל	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L220245 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	213	אוּמְדָן	אומדן	אמד	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L204491 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	214	אָחוּז אֵימָה	אחוז אימה	אחוז-אימה	ויקיטקסט · נחלת הכלל (טקסט מקורי)	ממתין		תוספת ממילות הפער · יוליוס קיסר (ביאליק)/מערכה ראשונה/מחזה שני · פירוש נכתב מחדש, ממתין לשער הפירושים
3	215	הֵפֵר	הפר	פרר	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L208567 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	216	הִשְׁתַּעְבֵּד	השתעבד	עבד	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L209160 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	217	הִתְלַקֵּחַ	התלקח	לקח	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L209707 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	218	הִתְרַבְרֵב	התרברב	רברב	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L210172 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	219	יְלוּדָה	ילודה	ילד	ויקיטקסט · נחלת הכלל (טקסט מקורי)	ממתין		תוספת ממילות הפער · אין פשרות רק תורה/דברים · פירוש נכתב מחדש, ממתין לשער הפירושים
3	220	מַגְבִּית	מגבית	גבה	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L212600 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	221	עַל רֶגֶל אַחַת	על רגל אחת	על-רגל-אחת	נחלת הכלל / CC0 (לפי ספריא)	ממתין		תוספת ממילות הפער · Sermons Unto My People, Chanuka, Purim, and Special Shabbatot 18:74 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	222	פּוֹרֶה	פורה	פרה	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L216560 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	223	שָׁפָל	שפל	שפל	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · Psalms 138:6 · כתב־יד לנינגרד — נחלת הכלל (הוחלף ממהדורת ספריא הדיגיטלית שצוטטה קודם ונמצאה CC-BY-SA) · הוחלף מ-L219805 שהפנתה למילה אחרת · פירוש נכתב מחדש, ממתין לשער הפירושים
3	224	הִתְוַדֵּעַ	התודע	ידע	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L209457 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	225	זָעוּם	זעום	זעם	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L210494 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	226	כִּחְכּוּחַ	כחכוח	כחכח	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L212032 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	227	דִּנְדֵּן	דנדן	דנדנ	נחלת הכלל / CC0 (לפי ספריא)	ממתין		תוספת ממילות הפער · Machatzit HaShekel on Orach Chayim 301:17:2 (Maginei Eretz: Shulchan Aruch Orach Chaim, Lemberg, 1893, Vol 1 [he]) · פירוש נכתב מחדש, ממתין לשער הפירושים
3	228	צַדְקָנוּת	צדקנות	צדק	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L81238 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	229	הִקְצָה	הקצה	קצה	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L208829 · פירוש נכתב מחדש, ממתין לשער הפירושים
3	230	הִנְפִּיק	הנפיק	נפק	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L208293 · פירוש נכתב מחדש, ממתין לשער הפירושים
4	209	אֲלוּמָּת אוֹר	אלומת אור	אלומת-אור	לפי מילה · CC0 / נחלת הכלל	ממתין		תוספת ממילות הפער · אלומת=L204933 · אור=L1397308 · פירוש נכתב מחדש, ממתין לשער הפירושים
4	210	אֶקְרָן	אקרן	קרנ	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L205350 · פירוש נכתב מחדש, ממתין לשער הפירושים
4	211	בִּיּוּת	ביות	בית	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L76267 · פירוש נכתב מחדש, ממתין לשער הפירושים
4	212	הִתְכַּתֵּשׁ	התכתש	כתש	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L209671 · פירוש נכתב מחדש, ממתין לשער הפירושים
4	213	גַּפַּיִם	גפים	גפפ	נחלת הכלל / CC0 (לפי ספריא)	ממתין		תוספת ממילות הפער · Yefeh To'ar on Vayikra Rabbah 6:6:6 (Midrash Rabbah, Vilna, 1878 [he]) · פירוש נכתב מחדש, ממתין לשער הפירושים
4	214	בְּרִיּוֹת	בריות	ברא	נחלת הכלל / CC0 (לפי ספריא)	ממתין		תוספת ממילות הפער · Rif Nedarim 26a:1 · פירוש נכתב מחדש, ממתין לשער הפירושים
4	215	הִלְאִים	הלאים	לאם	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L491613 · פירוש נכתב מחדש, ממתין לשער הפירושים
4	216	טֶרָסָה	טרסה	טרסה	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L78201 · פירוש נכתב מחדש, ממתין לשער הפירושים
4	217	כָּלִיל	כליל	כלל	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L212129 · פירוש נכתב מחדש, ממתין לשער הפירושים
4	218	מֵחוּשִׁים	מחושים	חוש	נחלת הכלל / CC0 (לפי ספריא)	ממתין		תוספת ממילות הפער · Tov haLevanon, First Treatise on Unity 10:100 · פירוש נכתב מחדש, ממתין לשער הפירושים
4	219	חַלּוּק נַחַל	חלוק נחל	חלוק-נחל	לפי מילה · CC0 / נחלת הכלל	ממתין		תוספת ממילות הפער · חלוק=L210933 · נחל=L214380 · פירוש נכתב מחדש, ממתין לשער הפירושים
4	220	מְאוּבָּן	מאובן	אבנ	נחלת הכלל / CC0 (לפי ספריא)	ממתין		תוספת ממילות הפער · Responsa Chatam Sofer, Even HaEzer 2:118:19 (Pressburg, 1855-1864 [he]) · פירוש נכתב מחדש, ממתין לשער הפירושים
4	221	מְטִיל	מטיל	טול	ויקינתונים (CC0)	ממתין		תוספת ממילות הפער · L79022 · פירוש נכתב מחדש, ממתין לשער הפירושים
